"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Dumpster RT @baskgod: Gahbage RT @_sirhampton_: Chicks that smoke are trash. No in between. [[No]] [[debate]].","Dumpster RT @baskgod: Gahbage RT @_sirhampton_: Chicks that smoke are trash. No in between. [[NNo]] [[debSate]].",0.1323414444923401,0.5499575138092041,2,1,2,21,"Successful"
"I'm just salty [[bitch]]","I'm just salty [[ibtch]]",0.006310224533081055,0.9722802639007568,1,2,1,8,"Successful"
"@RNIC_BAM - you heard me.&#128530; letting people know you having relationship problems &amp; arguing on here, that's what them [[hoes]] like, so stop.","@RNIC_BAM - you heard me.&#128530; letting people know you having relationship problems &amp; arguing on here, that's what them [[hBoes]] like, so stop.",0.0193670392036438,0.8719810247421265,1,2,1,19,"Successful"
"@[[Yankees]] [[team]] [[sucks]]","@[[YanSkees]] [[tam]] [[uscks]]",0.018400251865386963,0.08257788419723511,2,2,2,16,"Failed"
"[[faggot]] time HE CIRCLED THE BLOCK FOR 3 HOURS","[[aggot]] time HE CIRCLED THE BLOCK FOR 3 HOURS",0.4310375452041626,0.9837726950645447,1,2,1,14,"Successful"
"I tell [[bitches]] I got that I.T.S ( IKE TURNER SYNDROME )","I tell [[btiches]] I got that I.T.S ( IKE TURNER SYNDROME )",0.00635915994644165,0.986434280872345,1,2,1,16,"Successful"
"RT @trvpunzill: $ &gt; these [[bitches]]","RT @trvpunzill: $ &gt; these [[bithces]]",0.008852899074554443,0.9726237058639526,1,2,1,9,"Successful"
"@LegsForDayyys fml both or half [[breed]] ex at the gym. Ugh","@LegsForDayyys fml both or half [[bfeed]] ex at the gym. Ugh",0.2795751094818115,0.8851818442344666,1,2,1,12,"Successful"
"@TheBovee @Mr_Astonishing we outchea [[bitch]]","@TheBovee @Mr_Astonishing we outchea [[bFitch]]",0.011098623275756836,0.9764255881309509,1,2,1,9,"Successful"
"RT @FashionIsKEI: [[Don't]] no [[real]] [[bitch]] want no soft [[nigga]]..","RT @FashionIsKEI: [[oDn't]] no [[meal]] [[bikch]] want no soft [[ngga]]..",0.041810810565948486,0.8343865871429443,1,2,1,41,"Successful"
"RT @[[MontagKeys]]: Jeff Fisher saved by the [[refs]]. [[That]] was karma, but the [[zebras]] messed with it.","RT @[[MontagKys]]: Jeff Fisher saved by the [[rfes]]. [[TLhat]] was karma, but the [[zembras]] messed with it.",0.018650591373443604,0.10102248191833496,2,2,2,50,"Failed"
"@FabianMleal [[bitch]] lol","@FabianMleal [[btch]] lol",0.009769856929779053,0.9787218570709229,1,2,1,8,"Successful"
"RT @Buckm00se: if i dont get drafted for the squad we gonna have some problems drop the faggot jesus","RT @Buckm00se: if i dont get drafted for the squad we gonna have some problems drop the faggot jesus",0.5066920518875122,0.5066920518875122,1,1,0,1,"Skipped"
"@cb_marie [[bitch]] yessssssss&#128586;&#128551; omg I jus saw one of em yesterday I'm in disbelief I rode by like oh that's court bro now I'm lost","@cb_marie [[ibtch]] yessssssss&#128586;&#128551; omg I jus saw one of em yesterday I'm in disbelief I rode by like oh that's court bro now I'm lost",0.008059561252593994,0.8824977278709412,1,2,1,28,"Successful"
"Murda mook #rip to that [[shit]]","Murda mook #rip to that [[sIit]]",0.06630867719650269,0.776975691318512,1,2,1,9,"Successful"
"Lifes a [[bitch]] and then ya die, thats why we get high","Lifes a [[btch]] and then ya die, thats why we get high",0.00742262601852417,0.9788280725479126,1,2,1,12,"Successful"
"@HeilSidious @DevilGrimz So can we just let this [[faggot]] in already before he cries himself to sleep","@HeilSidious @DevilGrimz So can we just let this [[aggot]] in already before he cries himself to sleep",0.4471396803855896,0.9092680215835571,1,2,1,13,"Successful"
"&#[[8220]];@sc_waters: &#[[8220]];@[[what_evaittakes]]: [[Ya]] [[niggas]] [[play]] to fuck my niggas [[play]] for [[keeps]]&#[[128526]];&#[[8221]];&#[[8252]];&#[[65039]];&#[[128514]];&#[[128526]];&#[[8221]];these [[bitches]] [[can't]] [[fuck]] wit me &#[[128553]];&#[[128553]];","&#[[2820]];@sc_waters: &#[[8P20]];@[[what_evaittdkes]]: [[Yga]] [[niggaCs]] [[Mlay]] to fuck my niggas [[pMay]] for [[keps]]&#[[28526]];&#[[2821]];&#[[j8252]];&#[[q65039]];&#[[q128514]];&#[[M28526]];&#[[821]];these [[obitches]] [[clan't]] [[fcuk]] wit me &#[[218553]];&#[[1A28553]];",0.10911083221435547,0.29597926139831543,1,1,1,119,"Failed"
"@[[urbasicyabish]] [[nigor]]??","@[[urbasiHcyabish]] [[niogr]]??",0.06264126300811768,0.5057162046432495,2,2,2,11,"Failed"
"[[RT]] @Kicks_AndTits23: [[Lewis]] so [[trash]] [[lmao]]","[[oT]] @Kicks_AndTits23: [[Lews]] so [[tNash]] [[lamo]]",0.08597290515899658,0.8047736883163452,2,1,2,26,"Successful"
"@[[jocsoriano]] [[ima]] [[call]] you of a [[different]] [[number]] [[cuz]] moms [[still]] on [[sum]] [[hoe]] [[shit]]","@[[Kocsoriano]] [[ia]] [[ckall]] you of a [[diffDerent]] [[numbYer]] [[cu]] moms [[stipll]] on [[sTm]] [[Thoe]] [[hsit]]",0.016982436180114746,0.36756718158721924,1,1,1,54,"Failed"
"Brutus looking girl getting off the elevator as I'm walking into a different one... No [[bitch]] u can't come in, u can't u can't come in.","Brutus looking girl getting off the elevator as I'm walking into a different one... No [[btich]] u can't come in, u can't u can't come in.",0.006611824035644531,0.919538676738739,1,2,1,24,"Successful"
"RT @Taylor_1017: Get this [[bitch]] out of my house","RT @Taylor_1017: Get this [[bith]] out of my house",0.007166385650634766,0.9749665856361389,1,2,1,10,"Successful"
"[[RT]] @_[[ayejayydoe]]: ""@[[UglyAssAyeKay]]: Dumb [[bitch]]"" im [[singing]] to you [[bitch]]","[[R]] @_[[yejayydoe]]: ""@[[UglyAsJsAyeKay]]: Dumb [[bitGh]]"" im [[sinigng]] to you [[itch]]",0.026967763900756836,0.6317002177238464,1,0,1,41,"Successful"
"RT @[[Yankees]]: The @EmpireStateBldg shines its lights in #[[Yankees]] pinstripes in [[honor]] of Derek [[Jeter]]. #[[FarewellCaptain]] http://t.co/3fp2pg85MB","RT @[[YanNees]]: The @EmpireStateBldg shines its lights in #[[Ynakees]] pinstripes in [[honoc]] of Derek [[JeTter]]. #[[FarewellCaptaRn]] http://t.co/3fp2pg85MB",0.014531433582305908,0.5647770166397095,2,1,2,39,"Successful"
"Bang, [[bitch]], you think [[I'm]] [[strange]], [[bitch]]? [[It's]] [[bananas]] like a fucking rangatang [[bitch]]<SPLIT><SPLIT>#[[vote5sos]]<SPLIT>#EMABiggestFans1D","Bang, [[sitch]], you think [[y'm]] [[sPtrange]], [[bqitch]]? [[Its']] [[bannas]] like a fucking rangatang [[bich]]<SPLIT><SPLIT>#[[vote5sso]]<SPLIT>#EMABiggestFans1D",0.04809612035751343,0.6103736162185669,1,0,1,55,"Successful"
"If a [[bitch]] don't taste her own &#128573; you shouldn't even dare eat it &#128567;","If a [[bitcz]] don't taste her own &#128573; you shouldn't even dare eat it &#128567;",0.007346749305725098,0.9106341600418091,1,2,1,13,"Successful"
"[[Sore]] Loser [[Charlie]] Crist [[Won]]&#[[8217]];t Give [[Concession]] [[Speech]], [[Calls]] [[For]] [[Recount]] [[http]]://t.co/[[MVhecTyUYs]] #tcot #[[pjnet]]","[[Soer]] Loser [[Chalrie]] Crist [[oWn]]&#[[8271]];t Give [[Concessino]] [[Speeh]], [[Calsl]] [[Fr]] [[Rqecount]] [[htpt]]://t.co/[[MVhecTgUYs]] #tcot #[[jpnet]]",0.0135650634765625,0.6819288730621338,2,1,2,73,"Successful"
"RT @[[RealTimeWWII]]: 6000 people/[[day]] now being deported from [[Warsaw]] ghetto, [[packed]] into cattle [[cars]] for rail trip to [[Treblinka]] death [[camp]]. [[htt]]&#[[8230]];","RT @[[RealTigeWWII]]: 6000 people/[[uday]] now being deported from [[Wrasaw]] ghetto, [[packde]] into cattle [[caErs]] for rail trip to [[Trebinka]] death [[acmp]]. [[tht]]&#[[W8230]];",0.1108623743057251,0.6621070504188538,2,0,2,62,"Successful"
"[[RT]] @__[[SoulFlower]]: ""[[I'm]] against [[feminism]] I [[think]] [[men]] and [[women]] should be [[equal]]"" a [[bitch]] that don't know shit about [[feminism]]","[[TR]] @__[[SoRulFlower]]: ""'[[Im]] against [[feinism]] I [[thinUk]] [[emn]] and [[owmen]] should be [[eual]]"" a [[biHtch]] that don't know shit about [[feminist]]",0.011301100254058838,0.5458972454071045,1,0,1,58,"Successful"
"I like to [[mock]] [[Apple]], but I'm legitimately interested to see what their [[wearable]] [[looks]] like.","I like to [[mcok]] [[pAple]], but I'm legitimately interested to see what their [[weaarble]] [[lopks]] like.",0.02920931577682495,0.6745847463607788,2,1,2,32,"Successful"
"[[Early]] worm [[gets]] the [[bird]] #[[Bslfe]] #[[GoodMorning]] http://t.co/[[dfE8MF2Q28]]","[[aErly]] worm [[Mgets]] the [[bzird]] #[[Bpslfe]] #[[GodoMorning]] http://t.co/[[df8EMF2Q28]]",0.014051198959350586,0.46575117111206055,2,2,2,46,"Failed"
"Damn...payback is a [[bitch]]","Damn...payback is a [[Eitch]]",0.07850414514541626,0.5872005224227905,1,0,1,8,"Successful"
"[[Jealous]] [[niggas]] [[usually]] send the hate [[threw]] the [[bitches]]","[[Jebalous]] [[nWiggas]] [[uually]] send the hate [[thrwe]] the [[itches]]",0.1195220947265625,0.6653112769126892,1,0,1,36,"Successful"
"RT @SteveStfler: ""Stop talking ghetto, you're white"" http://t.co/WZbDbi0f9k","RT @SteveStfler: ""Stop talking ghetto, you're white"" http://t.co/WZbDbi0f9k",0.7634328603744507,0.7634328603744507,0,0,1,1,"Skipped"
"my main [[bitch]] http://t.co/uueCU3AbQv","my main [[bithc]] http://t.co/uueCU3AbQv",0.008657455444335938,0.9747059941291809,1,2,1,10,"Successful"
"Treatin yo [[hoe]] like she yo bestfriend.. Like thats wifey","Treatin yo [[heo]] like she yo bestfriend.. Like thats wifey",0.014447391033172607,0.5675660371780396,1,2,1,14,"Successful"
"That [[nig]] Darion couldn't help but act like the camera was on him... He didn't keep any composure eattin those crawfish hahaha","That [[ngi]] Darion couldn't help but act like the camera was on him... He didn't keep any composure eattin those crawfish hahaha",0.2936650514602661,0.9583443999290466,1,2,1,18,"Successful"
"RT @carharttdarlin: Trying to download iOS 8 but my phones a [[bitch]]","RT @carharttdarlin: Trying to download iOS 8 but my phones a [[bitc]]",0.007289886474609375,0.9895133972167969,1,2,1,13,"Successful"
"Lmaooooo im outta here RT @da_1eye_creep Bobby Shmurda looks like a [[negro]] league player http://t.co/SngyNAGULC","Lmaooooo im outta here RT @da_1eye_creep Bobby Shmurda looks like a [[nergo]] league player http://t.co/SngyNAGULC",0.4067832827568054,0.8185708522796631,1,2,1,20,"Successful"
"@EdgarGuillenjr @jo_clark6 @dalton_ryann @dault24 @blakeanderson21 @justinmiculka01 @ktit_418 @aaronbaxter9 you a [[bitch]] Edgar","@EdgarGuillenjr @jo_clark6 @dalton_ryann @dault24 @blakeanderson21 @justinmiculka01 @ktit_418 @aaronbaxter9 you a [[btich]] Edgar",0.030131638050079346,0.683225154876709,1,2,1,15,"Successful"
"[[RT]] @[[x2Pac_ThuGLorD]]: [[Whatever]]. [[No]] matter how many [[times]] [[kids]] [[fuck]] me over I will [[never]] become I [[pussy]]. I [[promise]] you that.","[[TR]] @[[v2Pac_ThuGLorD]]: [[Whmtever]]. [[N]] matter how many [[tmes]] [[kifs]] [[fcuk]] me over I will [[nveer]] become I [[pNussy]]. I [[promiGse]] you that.",0.012692570686340332,0.8447291254997253,1,2,1,69,"Successful"
"[[When]] I [[step]] off in [[da]] club [[niggas]] [[give]] me daps and [[hugs]] [[hoes]] [[swinging]] [[dey]] eye [[ik]] [[one]] [[thing]] [[right]] they [[wanna]] [[fuck]]","[[WheMn]] I [[ste]] off in [[ad]] club [[niggzs]] [[egive]] me daps and [[hugbs]] [[uoes]] [[swinrging]] [[edy]] eye [[ki]] [[onV]] [[thibng]] [[irght]] they [[wanan]] [[fuack]]",0.10487991571426392,0.6072261333465576,1,0,1,92,"Successful"
"RT @ErybdyHatesRiss: But I've made some [[hoes]] second guess themselves lol","RT @ErybdyHatesRiss: But I've made some [[nhoes]] second guess themselves lol",0.03784376382827759,0.9764973521232605,1,2,1,14,"Successful"
"@[[lexxaye]] DP = [[Double]] Penetration [[aka]] a dick in the ass and a dick in the [[pussy]] at the same [[damn]] [[time]].","@[[lexxye]] DP = [[rouble]] Penetration [[aKka]] a dick in the ass and a dick in the [[pusy]] at the same [[admn]] [[tim]].",0.04693710803985596,0.12724977731704712,1,1,1,55,"Failed"
"You poor [[soul]] RT @VICD713ENT: Cuz fat [[bitches]] the only [[thing]] that I like","You poor [[solu]] RT @VICD713ENT: Cuz fat [[Yitches]] the only [[tVing]] that I like",0.02439260482788086,0.6823716163635254,1,2,1,24,"Successful"
"Swag killed the [[bitch]] like Columbine","Swag killed the [[btch]] like Columbine",0.021030783653259277,0.9687585234642029,1,2,1,10,"Successful"
"Life is too [[fuckin]] short for free bird","Life is too [[Rfuckin]] short for free bird",0.017022371292114258,0.9886030554771423,1,2,1,10,"Successful"
"[[RT]] @[[randycaliboi]]: When I [[hear]] an ugly [[bitch]] [[talk]] about [[another]] ugly [[bitch]] &#[[128528]]; ... http://t.co/[[RwvyvPYE2n]]","[[R]] @[[randyacliboi]]: When I [[Near]] an ugly [[Hbitch]] [[tak]] about [[anoher]] ugly [[bich]] &#[[1V8528]]; ... http://t.co/[[RwvyvPYEn]]",0.03571981191635132,0.6524720191955566,1,0,1,60,"Successful"
"RT @StephenGoetz2: These [[hoes]] ain't loyal","RT @StephenGoetz2: These [[hes]] ain't loyal",0.01059114933013916,0.811787486076355,1,2,1,11,"Successful"
"RT @[[BasedZae]]: When [[lil]] b said &#[[8220]];Word around town that I [[aint]] [[got]] no [[bitches]]? what?! [[Thats]] a [[damn]] [[lie]] [[nigga]] my [[nuts]] is my [[witness]]&#[[8221]]; http://t.c&#[[8230]];","RT @[[BasedZea]]: When [[il]] b said &#[[820]];Word around town that I [[aidnt]] [[goAt]] no [[itches]]? what?! [[Tats]] a [[dan]] [[le]] [[ngga]] my [[guts]] is my [[witnmss]]&#[[821]]; http://t.c&#[[i8230]];",0.027194738388061523,0.7264516353607178,1,2,1,108,"Successful"
"Ugh I can't stand a [[bitch]] that smokes black &amp; milds. They make me itch","Ugh I can't stand a [[Mitch]] that smokes black &amp; milds. They make me itch",0.008444368839263916,0.9788944721221924,1,2,1,17,"Successful"
"Study by [[Center]] for Biological [[Diversity]] [[called]] (taxpayer funded) Ivanpah a &#8220;mega-trap&#8221;-will kill [[28]],[[000]] [[birds]] [[year]]. [[http]]://t.co/xPXEhne29E","Study by [[Ceonter]] for Biological [[Dvversity]] [[calleM]] (taxpayer funded) Ivanpah a &#8220;mega-trap&#8221;-will kill [[2K]],[[0D00]] [[irds]] [[yaer]]. [[htep]]://t.co/xPXEhne29E",0.020542621612548828,0.7181992530822754,2,1,2,75,"Successful"
"@Harbison92 you knw where i am [[pussy]] i hate when u ask me tht","@Harbison92 you knw where i am [[ussy]] i hate when u ask me tht",0.03270530700683594,0.6416416168212891,1,0,1,12,"Successful"
"Sone of y'all [[bitches]] need morning glory milk baths &#128514;&#128514;&#128514;","Sone of y'all [[ibtches]] need morning glory milk baths &#128514;&#128514;&#128514;",0.006645798683166504,0.9513031840324402,1,2,1,16,"Successful"
"[[RT]] @[[xDSmooth]]: Damn my [[niggah]] [[side]] [[bitch]] [[got]] him [[making]] her a [[sandwich]] &#[[128514]];&#[[128514]];&#[[128514]];","[[lT]] @[[xDSmeooth]]: Damn my [[niggha]] [[svde]] [[itch]] [[gt]] him [[makang]] her a [[sanwdich]] &#[[125814]];&#[[1e8514]];&#[[12g514]];",0.059173762798309326,0.3645651936531067,1,1,1,61,"Failed"
"RT @IrregularGawd: Personality RT @LosBeOnIt: How fat [[bitches]] be in relationships before the pretty women? [[Let's]] see the answers lol &#128064;&#128064;&#128064;","RT @IrregularGawd: Personality RT @LosBeOnIt: How fat [[Eitches]] be in relationships before the pretty women? [[Lebt's]] see the answers lol &#128064;&#128064;&#128064;",0.010119020938873291,0.6066179275512695,1,2,1,27,"Successful"
"It's the most [[hillbilly]] [[thought]] ever. A thing is a way ONE TIME or to ONE AUDIENCE and [[therefore]] it [[must]] be that way always.","It's the most [[hilliblly]] [[tought]] ever. A thing is a way ONE TIME or to ONE AUDIENCE and [[theNrefore]] it [[msut]] be that way always.",0.025906920433044434,0.6375080943107605,2,1,2,40,"Successful"
"#uppers loving the [[show]] this [[morning]]. [[Chris]] is [[directing]] the [[conversation]] [[beautifully]]. [[Make]] the teabaggers [[talk]]!","#uppers loving the [[sohw]] this [[mornin]]. [[Curis]] is [[driecting]] the [[covnersation]] [[beautfully]]. [[MCke]] the teabaggers [[tlak]]!",0.020941436290740967,0.7144001722335815,2,0,2,43,"Successful"
"If a [[bitch]] choosin let her choose lmao that is all !","If a [[btich]] choosin let her choose lmao that is all !",0.006375670433044434,0.9764683246612549,1,2,1,11,"Successful"
"Ronny kamm is a [[pussy]]","Ronny kamm is a [[ussy]]",0.013594567775726318,0.9602363705635071,1,2,1,8,"Successful"
"&#8220;@dnumberbefore2: Congrats to kim k .this a great day for [[hoes]] everywhere&#8221;","&#8220;@dnumberbefore2: Congrats to kim k .this a great day for [[hoMes]] everywhere&#8221;",0.014080047607421875,0.978638768196106,1,2,1,15,"Successful"
"RT @__Junebugg: That [[hoe]] is live though","RT @__Junebugg: That [[heo]] is live though",0.01459115743637085,0.8759966492652893,1,2,1,11,"Successful"
"@YessMe_SHAY I want my [[poms]] [[back]] [[lmfao]]","@YessMe_SHAY I want my [[pos]] [[bPck]] [[mlfao]]",0.05278885364532471,0.5889227390289307,2,2,2,27,"Failed"
"[[RT]] @[[WeDontLoveHoes]]: Bitches [[post]] all [[types]] of [[sex]] [[position]] [[pics]] with [[heart]] emojis but [[let]] [[yu]] get her in that [[position]] this bitch [[complain]] a&#[[8230]];","[[RLT]] @[[WeDntLoveHoes]]: Bitches [[opst]] all [[typIes]] of [[ex]] [[poistion]] [[ipcs]] with [[hWart]] emojis but [[le]] [[u]] get her in that [[poKsition]] this bitch [[compalin]] a&#[[230]];",0.007713437080383301,0.02909177541732788,1,1,1,85,"Failed"
"@juicygenie only bad [[bitches]] in $roe r u &amp; @flightrisk_","@juicygenie only bad [[btiches]] in $roe r u &amp; @flightrisk_",0.0096549391746521,0.9807611703872681,1,2,1,12,"Successful"
"RT @Peteypab620: S/O yo [[bitch]] http://t.co/Gqf2doMbTD","RT @Peteypab620: S/O yo [[bithc]] http://t.co/Gqf2doMbTD",0.009233355522155762,0.9628183841705322,1,2,1,14,"Successful"
"&#[[8220]];@Smokinonkaya_: &#[[8220]];@[[Nilaja_]]: [[Everybody]] [[Loves]] [[Dej]] [[Loaf]]&#[[8221]]; [[cause]] [[that's]] wifey&#[[8221]]; [[fuck]] off [[kaya]] [[dats]] my [[bitch]].","&#[[2820]];@Smokinonkaya_: &#[[822d]];@[[Nibaja_]]: [[DEverybody]] [[Ltoves]] [[eDj]] [[VLoaf]]&#[[2821]]; [[cuse]] [[tha'ts]] wifey&#[[821]]; [[ufck]] off [[kyaa]] [[dnats]] my [[bitPh]].",0.013661026954650879,0.7518799304962158,1,2,1,84,"Successful"
"I [[witnessed]] [[Ace]] [[hoe]] [[soo]] many [[niggas]] at the [[gardens]] [[growing]] up &#[[128514]];&#[[128514]];&#[[128514]]; [[I'm]] [[talking]] [[strong]] [[armed]] [[hoein]] too &#[[128170]];","I [[witnessen]] [[DAce]] [[oe]] [[so]] many [[ngigas]] at the [[garedns]] [[growig]] up &#[[125814]];&#[[128154]];&#[[182514]]; [[IDm]] [[takling]] [[strogn]] [[armGed]] [[hPoein]] too &#[[12E8170]];",0.10159248113632202,0.9244168996810913,1,2,1,86,"Successful"
"&#8220;@Damino96: &#8220;I&#8217;m afraid of commitment&#8221; <SPLIT>-A [[hoe]]&#8221;","&#8220;@Damino96: &#8220;I&#8217;m afraid of commitment&#8221; <SPLIT>-A [[ooe]]&#8221;",0.01324307918548584,0.9832151532173157,1,2,1,16,"Successful"
"I'm not particularly shy, but hard for me to break ice with a stranger or in others words I'm a [[pussy]] &#128517; haha she was so cute too!","I'm not particularly shy, but hard for me to break ice with a stranger or in others words I'm a [[ussy]] &#128517; haha she was so cute too!",0.01287001371383667,0.9741276502609253,1,2,1,18,"Successful"
"[[Lmao]] if I [[catch]] u in [[tha]] field [[I'm]] blowin &#128299;&#[[128168]];&#128299;&#128168;&#128299;&#128168;&#8220;@[[Horsepower_Will]]: @PAPER_CHAYSIN shut yo [[bitch]] ass up [[opp]] [[lol]]&#8221;","[[MLmao]] if I [[cNatch]] u in [[tsa]] field [[V'm]] blowin &#128299;&#[[12818]];&#128299;&#128168;&#128299;&#128168;&#8220;@[[Horsepower_Wil]]: @PAPER_CHAYSIN shut yo [[bich]] ass up [[pp]] [[lcl]]&#8221;",0.014198243618011475,0.6090345978736877,1,2,1,65,"Successful"
"I [[love]] how people [[use]] [[twitter]] to just [[bitch]] an complain #[[fuckyou]]","I [[Qlove]] how people [[sue]] [[twitgter]] to just [[bitcgh]] an complain #[[ufckyou]]",0.017652392387390137,0.9506486058235168,1,2,1,37,"Successful"
"Damn bird nearly gave me a heart attack...! And all she said was ""Oh."" [[Bitch]] Oh..??","Damn bird nearly gave me a heart attack...! And all she said was ""Oh."" [[RBitch]] Oh..??",0.008409678936004639,0.9794943928718567,1,2,1,16,"Successful"
"@_LifeOfSin theeepp that's my [[bitch]]","@_LifeOfSin theeepp that's my [[btch]]",0.009682536125183105,0.9613596200942993,1,2,1,9,"Successful"
"RT @TAXSTONE: [[If]] I look at my [[bitch]] she better shut up [[ain't]] no [[arguing]] with [[niggaz]] in the [[street]] or social [[networks]]","RT @TAXSTONE: [[fI]] I look at my [[itch]] she better shut up [[ai'nt]] no [[argiung]] with [[ngigaz]] in the [[streedt]] or social [[nteworks]]",0.05585390329360962,0.9655449390411377,1,2,1,66,"Successful"
"Here I [[go]]! [[Welcome]] to the [[titty]] [[show]]. Typa [[ass]] i see in a video. [[When]] I [[fuck]], [[nut]] in you [[like]] a silly [[hoe]]. http://t.co/[[MsFzie1MAE]]","Here I [[Co]]! [[Welcoem]] to the [[tity]] [[shoAw]]. Typa [[ss]] i see in a video. [[WhSen]] I [[fck]], [[knut]] in you [[lrke]] a silly [[heo]]. http://t.co/[[MsFzi1eMAE]]",0.05223900079727173,0.9223862886428833,1,2,1,91,"Successful"
"[[RT]] @_[[groovymovie]]: &#8220;@[[Shane_A1]]: [[Hmu]] [[talmbout]] match but when I pull up its [[30]] other [[niccas]] [[wit]] [[ya]] &#[[128530]];&#[[8221]]; [[smfh]] [[shit]] like that kill me","[[TR]] @_[[groovyomvie]]: &#8220;@[[Shane_1]]: [[HmOu]] [[tambout]] match but when I pull up its [[03]] other [[ncicas]] [[Uit]] [[y]] &#[[128503]];&#[[2821]]; [[smhf]] [[shiIt]] like that kill me",0.07654774188995361,0.9045318365097046,1,2,1,87,"Successful"
"I like bitches that like [[bitches]]","I like bitches that like [[bitche]]",0.018409430980682373,0.01893007755279541,1,1,1,22,"Failed"
"@RSBerto Dumb Haitian fake [[black]] [[faggots]]. Go to Haiti and neck yourself.","@RSBerto Dumb Haitian fake [[blck]] [[fagogts]]. Go to Haiti and neck yourself.",0.31191277503967285,0.6880086660385132,0,2,0,18,"Successful"
"""@rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF"" [[fuck]] yeah. I love scally lad action. Hot trainers too.","""@rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF"" [[uck]] yeah. I love scally lad action. Hot trainers too.",0.026881873607635498,0.9867831468582153,1,2,1,20,"Successful"
"RT @JazzRiley: Can't put my trust in NO [[bitch]]","RT @JazzRiley: Can't put my trust in NO [[ibtch]]",0.006267249584197998,0.9843801259994507,1,2,1,12,"Successful"
"@[[Selxnaa]] [[I'm]] redneck crazy","@[[QSelxnaa]] '[[Im]] redneck crazy",0.38023698329925537,0.7395612001419067,2,1,2,13,"Successful"
"i need some claritin clear in this [[bitch]]","i need some claritin clear in this [[Fitch]]",0.007876336574554443,0.9796109795570374,1,2,1,9,"Successful"
"[[SEE]]!! I [[TOLD]] [[y'all]] [[Nikko]] was [[holding]] her [[ass]] up!! [[That]] [[bitch]] [[ain't]] [[got]] no [[upper]] [[body]] [[strength]]!!!","[[SzEE]]!! I [[OTLD]] [[y'asll]] [[Nkko]] was [[holdding]] her [[as]] up!! [[Tht]] [[biitch]] [[ian't]] [[Bgot]] no [[puper]] [[boyd]] [[stength]]!!!",0.00887531042098999,0.9216266870498657,1,2,1,65,"Successful"
"*Does backflip* THISSSSSSSS!!! RT @Krislisisms: You [[niggas]] switch up your opinions like faggots","*Does backflip* THISSSSSSSS!!! RT @Krislisisms: You [[nigIas]] switch up your opinions like faggots",0.41300714015960693,0.5900373458862305,1,0,1,16,"Successful"
"@puckluckbitch @RelaxVibes like I got time to be wasting on some [[bitch]] who broke up with me","@puckluckbitch @RelaxVibes like I got time to be wasting on some [[bitsch]] who broke up with me",0.007668733596801758,0.9622954726219177,1,2,1,14,"Successful"
"@AirSimba9 I don't be on the [[hoes]] but these [[hoes]] on my snapchat","@AirSimba9 I don't be on the [[heos]] but these [[heos]] on my snapchat",0.008807718753814697,0.9840968251228333,1,2,1,14,"Successful"
"[[RT]] @MrPerfect_22: [[Most]] of these [[niggas]] [[go]] [[broke]] for these [[hoes]] !!","[[TR]] @MrPerfect_22: [[MosRt]] of these [[ngigas]] [[gg]] [[brokde]] for these [[hopes]] !!",0.20247042179107666,0.8643479347229004,1,2,1,36,"Successful"
"@_xpriceless_ @[[Casio_DatGuy]] [[bitch]] u [[got]] me [[fuckked]] up","@_xpriceless_ @[[Casio_DatGRy]] [[bicth]] u [[gt]] me [[fuckkDd]] up",0.026592016220092773,0.1316775679588318,1,1,1,26,"Failed"
"@RealNiggaSherm [[bitch]]","@RealNiggaSherm [[btch]]",0.009972751140594482,0.9500623345375061,1,2,1,7,"Successful"
"@__Black_Jesus yea I forgot I was talkin to a degenerate [[faggot]]","@__Black_Jesus yea I forgot I was talkin to a degenerate [[fgagot]]",0.36773842573165894,0.6143270134925842,0,1,0,13,"Successful"
"@YoungRecklesss_ nahh [[bitch]] yu always playn yu almost got her feelings hurt","@YoungRecklesss_ nahh [[btch]] yu always playn yu almost got her feelings hurt",0.006507933139801025,0.9660522937774658,1,2,1,16,"Successful"
"@[[Pepper_Redbone]] @[[Yankees]] @[[Mets]] Exactly by folks who [[can't]] [[favor]] to get into that lovely [[old]] [[stadium]].","@[[Pepper_Regdbone]] @[[Yakees]] @[[eMts]] Exactly by folks who [[canUt]] [[favo]] to get into that lovely [[odl]] [[stadVium]].",0.017558157444000244,0.7928584814071655,2,1,2,44,"Successful"
"This is great RT @AmPowerBlog loser &amp; coward @MikePrysner grabbed my iPhone and threw it in the street. He's a [[pussy]]. http://t.co/CVUbLNgXKj","This is great RT @AmPowerBlog loser &amp; coward @MikePrysner grabbed my iPhone and threw it in the street. He's a [[pussRy]]. http://t.co/CVUbLNgXKj",0.015713632106781006,0.8689700961112976,1,2,1,22,"Successful"
"&#8220;@trayn1gga: Charlie Strong WILL have Texas back as a power&#8221; better power of big 12 is anybody's now","&#8220;@trayn1gga: Charlie Strong WILL have Texas back as a power&#8221; better power of big 12 is anybody's now",0.9307986497879028,0.9307986497879028,1,1,2,1,"Skipped"
