"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Hope]] [[y'all]] kno [[wen]] [[u]] eat pussy [[u]] [[one]] inch [[away]] from death.","kno eat pussy inch from death.",0.07590444386005402,0.614713191986084,1,1,1,21,"Maximized"
"&#[[8220]];@[[LeggsMania]]: @PhenomenalRo [[you]] not gone [[leave]] hoe&#[[8221]];&#[[128514]];&#[[128514]];&#[[128546]];","&#;@: @PhenomenalRo not gone hoe&#;&#;&#;&#;",0.0823867991566658,0.7491613626480103,1,1,1,22,"Maximized"
"[[Creeping]] [[Death]] still stuck [[in]] [[my]] head bitch","still stuck head bitch",0.12391098588705063,0.6232622861862183,1,1,1,15,"Maximized"
"[[Nobody]] [[wit]] me im [[on]] [[all]] [[alone]] [[shit]] so [[dont]] [[think]] im actin [[funny]] [[when]] [[im]] in [[my]] [[zone]] bitch","me im so im actin in bitch",0.04941064491868019,0.6995486617088318,1,1,1,34,"Maximized"
"[[RT]] @[[shardae85yahoo]]: Jessica [[ass]] [[dont]] need [[no]] more liquior !!!! when [[the]] bitch [[drinks]] [[she]] forgets [[everything]] the [[very]] next [[day]] ! [[it]] [[never]] fa&#8230;","@: Jessica need more liquior !!!! when bitch forgets the next ! fa&#8230;",0.04104331135749817,0.5830118656158447,1,1,1,39,"Maximized"
"[[RT]] @_[[FckYoLifeStyle]]: [[We]] [[slap]] bitches! &#128514;&#128514;&#128514;","@_: bitches! &#128514;&#128514;&#128514;",0.12339981645345688,0.6241093277931213,1,1,1,13,"Maximized"
"@[[big_msudawg11]] [[oh]] [[state]], just enjoy [[your]] [[trailer]] [[trash]] [[and]] [[your]] sub par sports.","@, just enjoy sub par sports.",0.07197784632444382,0.6890848875045776,2,2,2,22,"Maximized"
"[[LMAO]] Joe [[was]] calling [[whitehouse]] [[offering]] [[advice]]. Yeah the President [[cares]] [[what]] [[a]] [[disgraced]] FORMER [[redneck]] [[House]] [[guy]] [[from]] fl [[says]] #morningjoe","Joe calling. Yeah the President FORMER fl #morningjoe",0.02254009060561657,0.6809557676315308,2,2,2,37,"Maximized"
"@[[phalaenadispar]] <SPLIT>[[How]] day feel [[bout]] [[colored]] [[folk]]?","@<SPLIT> day feel?",0.13145741820335388,0.847533106803894,2,2,2,13,"Maximized"
"@[[kathleen_herne]] Stink [[should]] shut [[his]] [[hole]] &amp; just [[perform]] [[his]] [[tricks]] like a [[good]] trained [[monkey]]","@Stink shut &amp; just like a trained ",0.05871868133544922,0.6171590089797974,2,2,2,26,"Maximized"
"[[Omg]] bitch [[buy]] [[a]] dildo [[and]] [[stfu]]","bitch dildo ",0.14129230380058289,0.8558335304260254,1,1,1,13,"Maximized"
"[[You]] said [[that's]] yo [[bitch]] [[but]] [[that]] bitch [[look]] fu &#[[128551]];","said yo bitch fu &#;",0.08931490033864975,0.7253485321998596,1,1,1,19,"Maximized"
"@[[Grayse_Kelly]] [[Some]] [[women]] get [[in]] [[a]] relationship quick so [[they]] [[won't]] feel [[like]] [[a]] hoe for [[having]] [[sex]].","@get relationship quick so feel hoe for.",0.05498802289366722,0.6661288142204285,1,1,1,30,"Maximized"
"[[RT]] @TweetLikeAGirI: [[when]] other [[girls]] [[wear]] [[beanies]] they look cute &[[amp]]; [[stylish]] but [[when]] i [[wear]] [[them]] i look [[like]] a [[member]] of [[a]] [[drug]] [[cartel]] [[who]] [[s]]&#[[8230]];","@TweetLikeAGirI: other they look cute &; but i i look a of&#;",0.017911456525325775,0.6542264223098755,2,2,2,48,"Maximized"
"[[Throw]] [[that]] [[flag]] bitch [[you]] ain't the [[real]] [[Bush]]!!","bitch ain't the!!",0.11033181846141815,0.7768896818161011,1,1,1,16,"Maximized"
"[[Defiantly]] going [[to]] [[see]] [[that]] [[new]] planet of the [[apes]] [[tonight]]","going planet of the ",0.08839723467826843,0.7242047786712646,2,2,2,19,"Maximized"
"[[Watching]] #Steelers [[colts]] [[getting]] blinded [[by]] [[the]] [[Steelers]] [[uniys]] [[look]] [[like]] [[bunch]] of bumblebees","#Steelers blinded of bumblebees",0.06986325979232788,0.7835103273391724,2,2,2,25,"Maximized"
"[[RT]] @TooTurntNacho: [[Why]] [[give]] a bitch ya heart [[when]] [[she]] [[rather]] have [[a]] [[purse]].","@TooTurntNacho: a bitch ya heart have.",0.07098443806171417,0.6423988342285156,1,1,1,25,"Maximized"
"[[If]] [[you]] ballin [[then]] buy [[ya]] bitch [[something]]","ballin buy bitch ",0.123818539083004,0.7484001517295837,1,1,1,15,"Maximized"
"[[RT]] @Lady_Trucker: [[To]] [[Fez]]: Your nipples [[couldn't]] [[be]] covered by [[two]] [[trash]] [[can]] [[lids]]. @[[RonnieBquotes]]","@Lady_Trucker:: Your nipples covered by. @",0.04385640472173691,0.7249963879585266,1,1,1,26,"Maximized"
"[[RT]] @[[BrandonTweets__]]: [[Who]] else remembers [[these]] bitches [[http]]://t.[[co]]/[[MjrypfCjPd]]","@: else remembers bitches://t./",0.08999209851026535,0.7267076373100281,1,1,1,19,"Maximized"
"oh.... Trash you say... This trash gonna keep driving thru ky.. &#8220;@corey_emanuel: @LifeAsKing she's trash. Just gotta ignore her.&#8221;","oh.... Trash you say... This trash gonna keep driving thru ky.. &#8220;@corey_emanuel: @LifeAsKing she's trash. Just gotta ignore her.&#8221;",0.0,0.0,2,2,1,1,"Skipped"
"@[[BrocktonBitch]] <SPLIT>We [[niggas]] [[like]] fuckin [[roaches]]. [[Let]] one [[in]] and you hot [[dam]] [[infested]]. [[You]] [[a]] crazy bitch. [[I]] [[dig]] [[yo]] ass","@<SPLIT>We fuckin. one and you hot. crazy bitch. ass",0.034342557191848755,0.6338975429534912,1,1,1,36,"Maximized"
"@[[benshapiro]] just [[more]] #[[teabagger]] [[babel]]. these are [[the]] [[same]] fucks that masturbated [[to]] @[[TimTebow]] - [[they]] [[just]] [[HATE]] [[it]] [[when]] [[gays]] [[r]] successful.","@just #. these are fucks that masturbated @ - successful.",0.02992132492363453,0.7251151204109192,1,1,1,39,"Maximized"
"[[This]] [[fat]] bitch is [[wearing]] [[these]] [[ugly]] [[ass]] [[jesus]] [[sandals]], and [[her]] big ass feet [[are]] [[overlapping]] the damn [[things]].","bitch is, and big ass feet the damn.",0.04251639544963837,0.6492158770561218,1,1,1,33,"Maximized"
"@whiteangelss84 [[y]] [[dont]] u end [[us]] [[monkeys]] [[then]]? [[U]] [[hate]] us because were [[better]] [[than]] crackers &amp; [[I]] [[love]] [[it]]. [[Deep]] [[down]] u [[know]] [[weve]] [[done]] [[nothin]] 2 u","@whiteangelss84 u end? us because were crackers &amp;. u 2 u",0.022330399602651596,0.6451801657676697,0,0,0,49,"Maximized"
"RT @aychmoore: most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts","RT @aychmoore: most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts",0.0,0.0,1,1,0,1,"Skipped"
"[[Damn]] those [[shiner]] rock [[those]] [[bud]] light [[platinum]] [[and]] [[that]] ciroc","those rock light ciroc",0.0867343619465828,0.7242053747177124,2,2,2,19,"Maximized"
"[[A]] real [[nigga]] [[ain't]] complete without [[a]] real bitch","real complete without real bitch",0.10791223496198654,0.5548569560050964,1,1,1,16,"Maximized"
"[[High]] thenna bitch [[that's]] [[y]] [[I'm]] [[tweeting]]","thenna bitch ",0.1420123279094696,0.8558406233787537,1,1,1,14,"Maximized"
"[[RT]] @[[kimble_zyelon]]: when i [[see]] [[a]] [[pretty]] girl i [[be]] like [[YASSSS]] [[slay]] [[on]] [[these]] hoes &#128571;&#[[128525]];&#[[128553]];&#[[128514]]; [[http]]://[[t]].[[co]]/[[bOVprgb4W9]]","@: when i girl i like hoes &#128571;&#;&#;&#;://./",0.04111844673752785,0.7496528029441833,1,1,1,44,"Maximized"
"[[RT]] @RLE_Raider: [[Thanks]] [[Ravens]] 4 [[beating]] [[those]] [[fags]]. [[Now]] believe [[I]] [[don't]] give [[a]] [[fuck]] [[about]] [[you]]. [[I'm]] [[Raider]] Nation bitches. [[Thanks]] [[4]] [[pu]] ...","@RLE_Raider: 4. believe give. Nation bitches. ...",0.039148904383182526,0.7912546396255493,1,1,1,43,"Maximized"
"People who grow their own vegetables are nothing but common peasant trash.","People who grow their own vegetables are nothing but common peasant trash.",0.0,0.0,2,2,0,1,"Skipped"
"[[If]] [[these]] hoes ain't [[lying]] [[about]] [[being]] [[fat]] [[they]] [[hiding]] [[a]] [[backpage]] profile some where...","hoes ain't profile some where...",0.06575058400630951,0.7327595949172974,1,1,1,26,"Maximized"
"[[RT]] @coldcACE: @[[1MarKus_A]] he [[knows]] [[game]]. [[He's]] [[just]] gonna make [[it]] [[as]] small [[of]] [[a]] [[loss]] [[as]] [[possible]].she [[was]] [[1]] of [[Don]] Juan hoes [[off]] [[jump]] http://t&#8230;","@coldcACE: @ he. gonna make small.she of Juan hoes http://t&#8230;",0.032788269221782684,0.6330386400222778,1,1,1,50,"Maximized"
"These niggas retarded... Lmfaoo","These niggas retarded... Lmfaoo",0.0,0.0,1,1,0,1,"Skipped"
"[[this]] [[one]] bitch dont [[feel]] [[the]] [[same]] [[no]] [[more]] [[an]] [[henny]] [[dont]] really [[kill]] the [[pain]] no [[moree]]","bitch dont really the no ",0.0543045848608017,0.7773101329803467,1,1,1,32,"Maximized"
"[[RT]] @[[Unorthodex]]: Nah [[I]] [[hate]] white people now [[since]] [[he]] [[looks]] like [[a]] [[dyke]] [[RT]] @[[ElBasedParko]]: [[I]] think [[he]] [[just]] [[ended]] [[racism]] [[http]]://[[t]].[[co]]/[[VgjYHn4bvt]]","@: Nah white people now like @: think://./",0.024991411715745926,0.7853100299835205,0,0,0,48,"Maximized"
"@[[jesjosie]] Eff [[dem]] hos.","@Eff hos.",0.24047619104385376,0.739726185798645,1,1,1,8,"Maximized"
"RT @I_Be_kOoLz Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?","RT @I_Be_kOoLz Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?",0.0,0.0,1,1,2,1,"Skipped"
"@[[SAULSOF1LTHY]] you [[aint]] shit [[pussy]] [[lol]] go get [[hit]] [[you]] [[aint]] been [[touched]] [[in]] 10 yrs [[lmfao]]","@you shit go get been 10 yrs ",0.057172082364559174,0.6462401747703552,1,1,1,28,"Maximized"
"[[RT]] @[[best_seth14]]: Now the [[title]] bitch [[doesn't]] [[apply]] to [[all]] [[women]], but [[all]] [[women]] have [[a]] [[lil]] [[bitch]] [[in]] [[em]]","@: Now the bitch to, but have ",0.0495380274951458,0.7495989799499512,1,1,1,35,"Maximized"
"[[RT]] @_[[TheCrownedHead]]: man I'm [[strolling]] and [[all]] I [[see]] [[is]] [[y'all]] hoes that [[suck]] [[dick]] [[talking]] [[about]] [[her]] [[like]] man don't stunt [[on]] her bru .","@_: man I'm and I hoes that man don't stunt her bru .",0.038492292165756226,0.5996475219726562,1,1,1,41,"Maximized"
"[[That]] bitch [[filthy]] [[http]]://[[t]].co/[[PaAjZU0UM4]]","bitch://.co/",0.14104381203651428,0.855305552482605,1,1,1,13,"Maximized"
"@[[kayliefarmer]] @bbluedreamm [[no]] [[but]] [[if]] [[you]] dare [[I'll]] slay your [[ass]]. [[You]] [[fruity]] [[quaffing]] tranny.","@@bbluedreamm dare slay your. tranny.",0.058119844645261765,0.718784749507904,1,1,1,26,"Maximized"
"#[[IDontHaveTimeFor]] [[Ratchet]] hoes.","#hoes.",0.3300493061542511,0.9965376853942871,1,1,1,6,"Maximized"
"&#[[8220]];@[[DueceDaGod]]: @JefDaBest I'm [[on]] my [[Y]].[[U]] shit [[using]] [[LinkedIn]] [[at]] [[work]] [[b]]&#[[8221]]; [[lmfaoo]] bagging [[them]] [[linkiden]] [[hoes]] [[lol]]","&#;@: @JefDaBest I'm my. shit&#; bagging ",0.04686640948057175,0.8090607523918152,1,1,1,38,"Maximized"
"[[Tattoos]] are [[about]] expression [[not]] meaning. [[One]] [[mans]] [[trash]] [[is]] [[another]] mans treasure &#[[128161]];&#[[128176]];","are expression meaning. mans treasure &#;&#;",0.06443677097558975,0.7320011854171753,2,2,2,26,"Maximized"
"*[[chops*]] RT @[[Tweets2Sweet]] *does [[bird]] [[call]], [[flaps]] hands*","*RT @ *does, hands*",0.12291764467954636,0.7204362154006958,2,2,2,14,"Maximized"
"[[Cocky]] bitches [[with]] [[front]] [[teeth]] [[that]] [[stick]] [[out]] from [[suckin]] they thumb &[[lt]];","bitches from they thumb &;",0.07600552588701248,0.7684105038642883,1,1,1,23,"Maximized"
"@[[JStarrTweets]] yeah [[wizards]]! [[Agent]] [[zero]] bitches","@yeah! bitches",0.16514579951763153,0.831926703453064,1,1,1,11,"Maximized"
"[[Omg]] he's [[at]] [[it]] [[again]]. [[He's]] [[the]] most [[pathetic]], spineless, [[no]] balls [[having]] [[piece]] [[of]] trash [[on]] [[twitter]] [[I've]] [[ever]] seen. [[Let]] [[me]] [[go]] throw [[up]], [[blah]].","he's. most, spineless, balls trash seen. throw,.",0.03173331916332245,0.7730113863945007,1,1,1,48,"Maximized"
"RT @kcarmouche: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!","RT @kcarmouche: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!",0.0,0.0,1,1,0,1,"Skipped"
"[[RT]] @[[ijustbeSinginn]]: I just [[wanna]] [[leave]] [[this]] bitch for a weekend","@: I just bitch for a weekend",0.09033718705177307,0.5448428988456726,1,1,1,18,"Maximized"
"[[RT]] @[[ZitlalyL]]: @[[Vic_Manzan0]] haha doubt it [[did]] [[you]] [[see]] all [[them]] bitches [[you]] [[had]] [[at]] [[the]] track field ?&#128561;&#[[128561]]; there [[were]] soo many &#[[128514]];&#[[128076]];","@: @ haha doubt it all bitches track field ?&#128561;&#; there soo many &#;&#;",0.038080375641584396,0.6151413917541504,1,1,1,43,"Maximized"
"[[Young]] jezzy [[dat]] nigguh","jezzy nigguh",0.19389916956424713,0.6969202756881714,1,1,1,8,"Maximized"
"[[RT]] @ballerlifee: [[I]] [[took]] the hoe to [[burger]] king&#[[128514]];&#[[128514]];&#[[9995]];&#9995;","@ballerlifee: the hoe to king&#;&#;&#;&#9995;",0.07589901983737946,0.614536702632904,1,1,1,23,"Maximized"
"[[RT]] @[[deno_5]]: ""hoooow [[bitch]] how"" &#128514;@[[UglyAssDerrick]]","@: ""hoooow how"" &#128514;@",0.1367896944284439,0.6620416045188904,1,1,1,12,"Maximized"
"[[RT]] @[[PRAYINGFORHEAD]]: pussy boy [[don't]] [[want]] [[war]]","@: pussy boy ",0.14030316472053528,0.8557873368263245,1,1,1,13,"Maximized"
"[[He]] run [[his]] [[mouth]] [[just]] [[like]] a bitch I [[had]] [[to]] [[cut]] em off","run a bitch I em off",0.070865698158741,0.6423075199127197,1,1,1,23,"Maximized"
"@[[marissarose_10]] <SPLIT>[[Your]] mouth<SPLIT>[[Your]] [[pussy]]<SPLIT>[[Your]] [[ass]]<SPLIT>My [[dick]]<SPLIT>And [[a]] sandwich after [[we]] fuck.<SPLIT>[[What]] [[kinda]] [[question]] [[is]] that?","@<SPLIT> mouth<SPLIT><SPLIT><SPLIT>My<SPLIT>And sandwich after fuck.<SPLIT> that?",0.04715185612440109,0.6986438632011414,1,1,1,34,"Maximized"
"[[RT]] @_ThatsIt: [[When]] [[a]] bitch [[tell]] me I'm [[ugly]] &#[[128514]];&#[[128514]];&#[[128514]];&#128514; http://[[t]].[[co]]/[[o9EkMrw5WK]]","@_ThatsIt: bitch me I'm &#;&#;&#;&#128514; http://./",0.0581832230091095,0.7055102586746216,1,1,1,29,"Maximized"
"[[RT]] @[[DJZeeti]]: my bitch [[a]] [[choosy]] lover","@: my bitch lover",0.14195673167705536,0.7133047580718994,1,1,1,12,"Maximized"
"I dont mind gay people but the flamboyant ""hey look at me Ima faggot"" kinda gays annoy me. bruh just play wit ya booty in peace. ion care.","I dont mind gay people but the flamboyant ""hey look at me Ima faggot"" kinda gays annoy me. bruh just play wit ya booty in peace. ion care.",0.0,0.0,0,0,1,1,"Skipped"
"[[RT]] @TitansHomer: [[Me]]: [[Do]] [[you]] [[sell]] [[any]] larger sized [[condoms]]?<SPLIT><SPLIT>[[Her]]: [[Sir]] those [[are]] 13 [[gallon]] [[trash]] [[bags]]!<SPLIT><SPLIT>[[Me]]: *[[winks]] [[until]] [[security]] escorts [[me]] &#[[8230]];","@TitansHomer:: larger sized?<SPLIT><SPLIT>: those 13!<SPLIT><SPLIT>: * escorts &#;",0.03804963827133179,0.7992079854011536,2,2,2,45,"Maximized"
"@[[sajeffress]] tag [[me]] pussy [[ill]] [[fite]] u","@tag pussy u",0.14148487150669098,0.7125690579414368,1,1,1,12,"Maximized"
"[[What]] [[is]] this [[the]] @[[Yankees]] [[are]] doing today? Using [[those]] [[wooden]] [[things]] and [[making]] [[it]] all [[the]] way [[around]] the [[bases]]? [[Weird]].","this @ doing today? Using and all way the?.",0.04468446224927902,0.6793718934059143,2,2,2,37,"Maximized"
"[[RT]] @[[Joy_Doe]]: &#[[128557]];&#[[128557]];&#128557;&#[[128557]];&#[[128557]]; [[RT]] @[[80sbaby4life]]: I love [[hood]] bitches. [[God]] help [[me]] lmaoooo","@: &#;&#;&#128557;&#;&#; @: I love bitches. help lmaoooo",0.058021292090415955,0.7054523229598999,1,1,1,29,"Maximized"
"[[The]] funny [[thing]] is [[the]] [[daughter]] never [[got]] kicked [[out]] on her [[one]] [[night]] [[stand]], I [[didn't]] have [[the]] [[courage]] [[to]] [[tell]] [[her]], [[her]] mom [[an]] official hoe","funny is never kicked on her, I have, mom official hoe",0.03127191588282585,0.6423347592353821,1,1,1,47,"Maximized"
"[[So]] [[many]] [[shady]] bitches. THE SECRET [[THIRST]] [[IS]] [[ALIVE]]","bitches. THE SECRET ",0.10957855731248856,0.7765502333641052,1,1,1,16,"Maximized"
"&#[[8220]];@[[YungEthiopian]]: "" [[I]] [[got]] [[a]] natural [[mean]] [[face]]"" ""i be [[havin]] [[mean]] [[mugs]] and ion even [[be]] knowin"" bitch [[shut]] [[the]] [[fuck]] [[up]]&#8221;right","&#;@: "" natural"" ""i be and ion even knowin"" bitch&#8221;right",0.03840763866901398,0.6397243738174438,1,1,1,41,"Maximized"
"[[I]] [[b]] tryna [[remind]] [[these]] bitches ... [[I]] knew [[u]] [[b4]] [[dis]] social [[network]] [[fame]]","tryna bitches ... knew social ",0.0708131417632103,0.7851774096488953,1,1,1,25,"Maximized"
"[[Cruising]] [[in]] my [[go]] [[kart]] at [[walmart]] selling cupcakes, [[go]] [[ahead]] [[admit]] [[faggot]], this shit [[is]] tighter [[than]] butt [[rape]]~","my at selling cupcakes,, this shit tighter butt~",0.03724179416894913,0.649353563785553,1,1,1,34,"Maximized"
"[[RT]] @[[Lexieeller]]: My timeline [[right]] [[now]]<SPLIT>[[Ravens]] &#[[127944]];<SPLIT>Ravens &#[[127944]];<SPLIT>[[Ravens]] &#127944; <SPLIT>[[Commercial]] [[tweet]] &#[[128514]];<SPLIT>[[Ravens]] &#[[127944]];<SPLIT>[[Ravens]] &#[[127944]];<SPLIT>[[Ravens]] &#127944;<SPLIT>&amp; [[Some]] bitch [[talkin]] ...","@: My timeline<SPLIT> &#;<SPLIT>Ravens &#;<SPLIT> &#127944; <SPLIT> &#;<SPLIT> &#;<SPLIT> &#;<SPLIT> &#127944;<SPLIT>&amp; bitch ...",0.03967113792896271,0.7597243785858154,1,1,1,45,"Maximized"
"RT @quirkisms: Jeter to A-Rod. From class to trash.","RT @quirkisms: Jeter to A-Rod. From class to trash.",0.0,0.0,2,2,1,1,"Skipped"
"@[[desamador]] [[you]] gotta be [[like]] [[me]] n [[the]] [[twins]], just chug [[it]] all [[before]] everyone","@gotta be n, just chug all everyone",0.05996750667691231,0.5926840305328369,2,2,2,24,"Maximized"
"[[Had]] [[to]] get [[that]] hoe [[shit]] [[off]] [[my]] TL","get hoe TL",0.10989997535943985,0.7767682075500488,1,1,1,16,"Maximized"
"[[Brooo]] [[Chinese]] sounds [[goooood]] then [[a]] hoe [[rn]] but [[my]] [[momma]] [[making]] carne [[con]] [[chile]] [[so]] [[I]] guess [[I'm]] [[gucci]] [[with]] that &#128527;&#[[128076]];","sounds then hoe but carne guess that &#128527;&#;",0.040660496801137924,0.7069606781005859,1,1,1,42,"Maximized"
"[[Tell]] [[them]] skinny [[hoes]] [[bounce]], bring [[them]] thick bitches [[back]]","skinny, bring thick bitches ",0.09907402843236923,0.6991447806358337,1,1,1,17,"Maximized"
"[[RT]] @[[FunnyPicsDepot]]: bitches in [[middle]] [[school]] be [[like]] [[http]]://[[t]].[[co]]/[[8HdtphPH51]]","@: bitches in be://./",0.08258376270532608,0.8327854871749878,1,1,1,22,"Maximized"
"[[guess]] [[rubes]] doesn't want [[to]] [[go]] [[on]] [[a]] [[date]] with [[me]] &#128532;","doesn't want with &#128532;",0.08007419854402542,0.7464628219604492,2,2,2,21,"Maximized"
"&#[[128514]];&#128514; [[My]] stomach [[in]] [[pain]] like [[a]] [[mufucka]] [[RT]] @[[OwIPharaoh]] This [[the]] [[nigga]] that's rating bitches 3/[[10]]? [[http]]://[[t]].[[co]]/[[yFlFuBJ2Po]]","&#;&#128514; stomach like @ This that's rating bitches 3/?://./",0.04211070388555527,0.695387601852417,1,1,1,39,"Maximized"
"@[[thejournalist44]] best [[O-Lineman]] [[is]] [[a]] rookie. [[It's]] him [[and]] a bunch [[of]] retards I [[wouldn't]] [[trust]] with [[a]] [[potato]] [[gun]].","@best rookie. him a bunch retards I with.",0.03531038761138916,0.6441144347190857,1,1,1,35,"Maximized"
"[[RT]] @[[Null_Hypothesiz]]: Omg [[you]] own [[a]] microwave!? <SPLIT>[[Fancy]] bitch","@: Omg own microwave!? <SPLIT> bitch",0.10962583869695663,0.6657412648200989,1,1,1,15,"Maximized"
"[[I]] just [[seen]] [[a]] [[hit]] bitch call [[a]] [[hit]] [[bitch]] [[ugly]] .. that [[shit]] [[be]] funny [[ctfu]]","just bitch call .. that funny ",0.06123951077461243,0.7495926022529602,1,1,1,28,"Maximized"
"[[They]] [[took]] [[it]] [[there]] [[bro]] you [[know]] [[I'm]] civil. [[RT]] @[[lilmissStoney]]: @[[VikkiNoSecrets]] [[wait]] a [[minute]]! [[Lol]]. Don't [[get]] ghetto [[V]]!","you civil. @: @ a!. Don't ghetto!",0.0456157848238945,0.793602705001831,2,2,2,36,"Maximized"
"""[[HOW]] [[DO]] [[YOU]] KNOW [[MY]] TWITTER [[PASSWORD]]"" bitch please","""KNOW TWITTER"" bitch please",0.11038632690906525,0.6658669710159302,1,1,1,15,"Maximized"
"@Im_Thirst Shin's a faggot. I'm glad your chipped him.","@Im_Thirst Shin's a faggot. I'm glad your chipped him.",0.0,0.0,0,0,1,1,"Skipped"
"@[[cuunthiaaa]] @[[Fvnxy]] he's [[the]] ""[[fuck]] her [[right]] in the pussy"" [[guy]]","@@ he's "" her in the pussy"" ",0.08769221603870392,0.6355623602867126,1,1,1,19,"Maximized"
"[[RT]] @_ItsUpWitPc: [[Gotta]] [[eat]] [[her]] pussy [[so]] good [[she]] [[forget]] [[dick]] [[coming]] [[next]]. [[Have]] [[her]] [[talking]] [[to]] herself [[like]] ""[[he]] [[brought]] [[dick]] [[with]] [[him]] too"""" &#[[8230]];","@_ItsUpWitPc: pussy good. herself "" too"""" &#;",0.037826258689165115,0.8458885550498962,1,1,1,48,"Maximized"
